"genes"	"sample1"	"SRR1748411"	"SRR1748412"	"SRR1873277"
"36744"	"Taf3"	0.0116666666666667	0.429411764705882	0.7625	0.514035087719298
"36745"	"TAF3"	0.05	0.919607843137255	2.55	1.07894736842105
"36746"	"TAF4"	0.00166666666666667	0.172549019607843	0.3625	0.180701754385965
"36747"	"Taf4a"	NA	0.102941176470588	0.0875	0.0771929824561404
"36748"	"Taf4b"	0.00333333333333333	0.0637254901960784	0.0625	0.0456140350877193
"36749"	"TAF4B"	0.0133333333333333	0.384313725490196	1.125	0.440350877192982
"36750"	"Taf5"	0.00333333333333333	0.242156862745098	0.2	0.270175438596491
"36751"	"TAF5"	0.0216666666666667	0.553921568627451	1.4	0.684210526315789
"36752"	"Taf5l"	0.00166666666666667	0.28921568627451	0.3625	0.270175438596491
"36753"	"TAF5L"	0.0266666666666667	0.480392156862745	1.15	0.501754385964912
"36754"	"Taf6"	NA	0.132352941176471	0.2875	0.233333333333333
"36755"	"TAF6"	0.0216666666666667	0.256862745098039	0.6875	0.366666666666667
"36756"	"Taf6l"	0.00333333333333333	0.106862745098039	0.1375	0.159649122807018
"36757"	"TAF6L"	0.00333333333333333	0.0872549019607843	0.45	0.203508771929825
"36758"	"Taf7"	0.00166666666666667	0.134313725490196	0.175	0.212280701754386
"36759"	"TAF7"	0.0583333333333333	2.01470588235294	5.15	2.84210526315789
"36760"	"Taf7l"	NA	0.00686274509803922	NA	0.012280701754386
"36761"	"TAF7L"	0.0133333333333333	0.0127450980392157	0.0375	0.0105263157894737
"36762"	"Taf8"	0.00166666666666667	0.0519607843137255	0.025	0.12280701754386
"36763"	"TAF8"	0.0216666666666667	0.300980392156863	0.9875	0.382456140350877
"36764"	"Taf9"	0.02	1.34901960784314	1.9	1.56842105263158
"36765"	"TAF9"	0.0633333333333333	2.54019607843137	5.575	4.22456140350877
"36766"	"Taf9b"	NA	0.0392156862745098	0.125	0.0736842105263158
"36767"	"TAF9B"	0.0183333333333333	0.754901960784314	1.8875	0.940350877192982
"36768"	"Tagap"	NA	NA	NA	0.00175438596491228
"36769"	"TAGAP"	NA	0.00196078431372549	NA	NA
"36770"	"Tagap1"	0.005	0.0696078431372549	0.1	0.0912280701754386
"36771"	"Tagln"	0.0133333333333333	1.41960784313725	3.425	1.19824561403509
"36772"	"TAGLN"	0.00333333333333333	0.0107843137254902	0.025	0.00701754385964912
"36773"	"Tagln2"	0.0166666666666667	3.61274509803922	5.2875	3.78421052631579
"36774"	"TAGLN2"	0.191666666666667	1.17941176470588	4.375	2.83333333333333
"36775"	"Tagln3"	NA	0.000980392156862745	NA	0.00175438596491228
"36776"	"TAGLN3"	NA	0.000980392156862745	NA	NA
"36777"	"TAL1"	NA	0.00196078431372549	NA	0.00350877192982456
"36778"	"TAL2"	0.00166666666666667	0.00294117647058824	0.0125	0.00350877192982456
"36779"	"Taldo1"	0.0283333333333333	1.32156862745098	1.975	1.72105263157895
"36780"	"TALDO1"	0.05	2.14313725490196	5.65	3.76491228070175
"36781"	"Tamm41"	NA	0.338235294117647	0.55	0.501754385964912
"36782"	"TAMM41"	0.0133333333333333	0.35	1.0375	0.492982456140351
"36783"	"Tanc1"	0.00333333333333333	0.201960784313725	0.3	0.208771929824561
"36784"	"TANC1"	0.0133333333333333	0.187254901960784	0.75	0.221052631578947
"36785"	"Tanc2"	0.0183333333333333	0.355882352941176	0.6875	0.575438596491228
"36786"	"TANC2"	0.02	0.117647058823529	0.2625	0.0754385964912281
"36787"	"Tango2"	0.0133333333333333	0.101960784313725	0.25	0.203508771929825
"36788"	"TANGO2"	0.005	0.0774509803921569	0.25	0.117543859649123
"36789"	"Tango6"	NA	0.0480392156862745	0.1	0.087719298245614
"36790"	"TANGO6"	0.00833333333333333	0.114705882352941	0.3625	0.182456140350877
"36791"	"Tank"	0.00666666666666667	0.416666666666667	0.4875	0.496491228070175
"36792"	"TANK"	0.0183333333333333	0.600980392156863	1.75	0.875438596491228
"36793"	"Taok1"	0.0316666666666667	0.68921568627451	1.2	0.850877192982456
"36794"	"TAOK1"	1.38666666666667	0.683333333333333	2.025	0.82280701754386
"36795"	"Taok2"	0.00333333333333333	0.113725490196078	0.375	0.289473684210526
"36796"	"TAOK2"	0.005	0.180392156862745	0.7375	0.254385964912281
"36797"	"Taok3"	0.02	0.567647058823529	0.8375	0.663157894736842
"36798"	"TAOK3"	0.0366666666666667	0.420588235294118	1.15	0.454385964912281
"36799"	"Tap1"	NA	0.0225490196078431	0.025	0.0789473684210526
"36800"	"TAP1"	0.00166666666666667	0.0696078431372549	0.2125	0.0842105263157895
"36801"	"Tap2"	0.0133333333333333	0.0509803921568627	0.1	0.171929824561404
"36802"	"Tapbp"	0.015	0.119607843137255	0.25	0.533333333333333
"36803"	"TAPBP"	0.03	0.0676470588235294	0.3625	0.107017543859649
"36804"	"Tapbpl"	0.0133333333333333	0.0362745098039216	0.075	0.1
"36805"	"TAPBPL"	NA	NA	NA	0.0105263157894737
"36806"	"TAPSAR1"	0.00333333333333333	NA	NA	0.00175438596491228
"36807"	"Tapt1"	NA	0.144117647058824	0.25	0.175438596491228
"36808"	"TAPT1"	0.0133333333333333	0.192156862745098	0.525	0.171929824561404
"36809"	"TAPT1-AS1"	0.01	0.0990196078431373	0.5875	0.0228070175438597
"36810"	"TARBP1"	0.0183333333333333	0.473529411764706	1.2875	0.559649122807018
"36811"	"Tarbp2"	NA	0.0117647058823529	0.0875	0.012280701754386
"36812"	"TARBP2"	0.00833333333333333	0.493137254901961	1.3375	0.798245614035088
"36813"	"Tardbp"	0.035	2.32549019607843	3.7375	2.45789473684211
"36814"	"TARDBP"	0.13	3.72843137254902	10.2	4.12105263157895
"36815"	"Tarm1"	NA	0.00490196078431373	0.0125	0.00175438596491228
"36816"	"Tars"	0.01	2.16078431372549	2.8625	2.38245614035088
"36817"	"TARS"	0.261666666666667	5.59411764705882	13.95	6.45263157894737
"36818"	"Tars2"	0.00833333333333333	0.176470588235294	0.3125	0.240350877192982
"36819"	"TARS2"	0.0433333333333333	0.749019607843137	2.8	1.30701754385965
"36820"	"Tarsl2"	0.00666666666666667	0.288235294117647	0.3125	0.391228070175439
"36821"	"TARSL2"	0.07	1.13921568627451	2.9	1.38771929824561
"36822"	"Tas1r1"	NA	0.0117647058823529	NA	0.114035087719298
"36823"	"Tas1r2"	NA	0.000980392156862745	NA	NA
"36824"	"Tas1r3"	NA	0.000980392156862745	NA	0.00350877192982456
"36825"	"TAS2R1"	NA	0.000980392156862745	NA	NA
"36826"	"TAS2R10"	NA	0.00294117647058824	0.0125	0.00350877192982456
"36827"	"Tas2r130"	0.00166666666666667	NA	NA	NA
"36828"	"TAS2R14"	0.00166666666666667	0.0294117647058824	0.1125	0.0508771929824561
"36829"	"TAS2R19"	NA	NA	NA	0.00175438596491228
"36830"	"TAS2R20"	NA	0.00196078431372549	NA	NA
"36831"	"TAS2R30"	NA	0.00588235294117647	NA	0.00350877192982456
"36832"	"TAS2R31"	0.00166666666666667	0.000980392156862745	NA	NA
"36833"	"TAS2R4"	0.00166666666666667	NA	NA	0.00175438596491228
"36834"	"TAS2R43"	NA	NA	NA	0.00175438596491228
"36835"	"TAS2R5"	NA	0.00490196078431373	0.0375	0.00701754385964912
"36836"	"TAS2R50"	NA	0.00196078431372549	NA	NA
"36837"	"Tasp1"	0.00333333333333333	0.129411764705882	0.1625	0.2
"36838"	"TASP1"	NA	0.143137254901961	0.275	0.164912280701754
"36839"	"TAT"	NA	NA	NA	0.00175438596491228
"36840"	"Tatdn1"	0.00333333333333333	0.120588235294118	0.3125	0.308771929824561
"36841"	"TATDN1"	0.0116666666666667	0.65	2.05	0.992982456140351
"36842"	"Tatdn2"	0.00166666666666667	0.12156862745098	0.25	0.105263157894737
"36843"	"TATDN2"	0.00666666666666667	0.154901960784314	0.4875	0.156140350877193
"36844"	"Tatdn3"	0.00166666666666667	0.0431372549019608	0.0625	0.0789473684210526
"36845"	"TATDN3"	0.0133333333333333	0.511764705882353	1.5625	0.740350877192982
"36846"	"Tax1bp1"	0.136666666666667	3.25490196078431	4.375	4.89649122807018
"36847"	"TAX1BP1"	0.155	3.21176470588235	8.475	4.47894736842105
"36848"	"Tax1bp3"	0.00666666666666667	0.0323529411764706	0.0875	0.0736842105263158
"36849"	"TAX1BP3"	0.01	0.311764705882353	1.075	0.696491228070175
"36850"	"Taz"	0.00666666666666667	0.115686274509804	0.275	0.329824561403509
"36851"	"TAZ"	0.00833333333333333	0.247058823529412	0.7	0.459649122807018
"36852"	"Tbata"	NA	0.000980392156862745	NA	NA
"36853"	"Tbc1d1"	0.005	0.18921568627451	0.275	0.235087719298246
"36854"	"TBC1D1"	0.00666666666666667	0.0950980392156863	0.2375	0.170175438596491
"36855"	"Tbc1d10a"	0.00833333333333333	0.0705882352941176	0.1125	0.205263157894737
"36856"	"TBC1D10A"	0.00666666666666667	0.0529411764705882	0.1875	0.115789473684211
"36857"	"Tbc1d10b"	0.00333333333333333	0.129411764705882	0.1625	0.145614035087719
"36858"	"TBC1D10B"	0.00833333333333333	0.174509803921569	0.675	0.217543859649123
"36859"	"Tbc1d10c"	NA	0.00196078431372549	NA	0.0087719298245614
"36860"	"TBC1D10C"	NA	NA	NA	0.00175438596491228
"36861"	"Tbc1d12"	0.00166666666666667	0.17843137254902	0.2125	0.207017543859649
"36862"	"TBC1D12"	0.02	0.257843137254902	1	0.350877192982456
"36863"	"Tbc1d13"	0.00333333333333333	0.0617647058823529	0.1375	0.0701754385964912
"36864"	"TBC1D13"	0.005	0.129411764705882	0.4	0.173684210526316
"36865"	"Tbc1d14"	0.00333333333333333	0.0843137254901961	0.2125	0.173684210526316
"36866"	"TBC1D14"	0.00666666666666667	0.377450980392157	1.0875	0.498245614035088
"36867"	"Tbc1d15"	0.005	0.629411764705882	1.0125	1.01578947368421
"36868"	"TBC1D15"	0.0383333333333333	1.28823529411765	3.35	1.54912280701754
"36869"	"Tbc1d16"	0.00166666666666667	0.117647058823529	0.1125	0.0912280701754386
"36870"	"TBC1D16"	0.00666666666666667	0.200980392156863	0.775	0.252631578947368
"36871"	"Tbc1d17"	0.005	0.0950980392156863	0.1875	0.128070175438597
"36872"	"TBC1D17"	0.00166666666666667	0.0892156862745098	0.2625	0.147368421052632
"36873"	"Tbc1d19"	0.00333333333333333	0.163725490196078	0.225	0.342105263157895
"36874"	"TBC1D19"	0.00333333333333333	0.0598039215686275	0.1625	0.119298245614035
"36875"	"Tbc1d2"	NA	0.0392156862745098	0.05	0.0526315789473684
"36876"	"TBC1D2"	NA	0.0117647058823529	0.0625	0.0105263157894737
"36877"	"Tbc1d20"	0.00166666666666667	0.493137254901961	0.6625	0.726315789473684
"36878"	"TBC1D20"	0.02	0.209803921568627	0.7625	0.303508771929825
"36879"	"TBC1D21"	NA	0.000980392156862745	NA	NA
"36880"	"Tbc1d22a"	0.005	0.0656862745098039	0.1	0.1
"36881"	"TBC1D22A"	0.00666666666666667	0.252941176470588	0.8625	0.389473684210526
"36882"	"Tbc1d22b"	NA	0.0774509803921569	0.1875	0.0982456140350877
"36883"	"TBC1D22B"	0.00666666666666667	0.0970588235294118	0.2125	0.103508771929825
"36884"	"Tbc1d23"	0.015	0.131372549019608	0.1375	0.229824561403509
"36885"	"TBC1D23"	0.0133333333333333	0.741176470588235	1.7375	0.882456140350877
"36886"	"Tbc1d24"	0.00666666666666667	0.155882352941176	0.2875	0.17719298245614
"36887"	"TBC1D24"	0.00666666666666667	0.198039215686275	0.8	0.221052631578947
"36888"	"Tbc1d25"	NA	0.0323529411764706	0.1	0.0421052631578947
"36889"	"TBC1D25"	0.00166666666666667	0.0754901960784314	0.0875	0.0982456140350877
"36890"	"Tbc1d2b"	0.00666666666666667	0.053921568627451	0.075	0.0894736842105263
"36891"	"TBC1D2B"	0.01	0.155882352941176	0.525	0.163157894736842
"36892"	"Tbc1d30"	NA	NA	NA	0.00175438596491228
"36893"	"TBC1D30"	0.00666666666666667	0.0372549019607843	0.15	0.0456140350877193
"36894"	"Tbc1d31"	NA	0.272549019607843	0.375	0.478947368421053
"36895"	"TBC1D31"	0.0166666666666667	0.48921568627451	1.6625	0.647368421052632
"36896"	"Tbc1d32"	0.005	0.0784313725490196	0.1625	0.159649122807018
"36897"	"TBC1D32"	0.00666666666666667	0.168627450980392	0.4125	0.228070175438596
"36898"	"TBC1D3F"	NA	0.000980392156862745	NA	0.00175438596491228
"36899"	"TBC1D3P1-DHX40P1"	0.00333333333333333	0.000980392156862745	0.025	0.0105263157894737
"36900"	"Tbc1d4"	0.005	0.0696078431372549	0.1125	0.110526315789474
"36901"	"TBC1D4"	0.015	1.07647058823529	3.0125	1.34035087719298
"36902"	"Tbc1d5"	0.00833333333333333	0.129411764705882	0.25	0.184210526315789
"36903"	"TBC1D5"	0.025	0.281372549019608	0.6375	0.315789473684211
"36904"	"Tbc1d7"	0.005	0.115686274509804	0.2875	0.228070175438596
"36905"	"TBC1D7"	0.015	0.642156862745098	1.5875	1.05263157894737
"36906"	"Tbc1d8"	NA	0.00882352941176471	0.025	0.00526315789473684
"36907"	"TBC1D8"	0.00166666666666667	0.0264705882352941	0.175	0.0526315789473684
"36908"	"Tbc1d8b"	0.00833333333333333	0.177450980392157	0.2	0.278947368421053
"36909"	"TBC1D8B"	0.0116666666666667	0.114705882352941	0.3875	0.163157894736842
"36910"	"Tbc1d9"	NA	0.00392156862745098	0.0125	0.0140350877192982
"36911"	"TBC1D9"	0.00666666666666667	0.0803921568627451	0.275	0.115789473684211
"36912"	"Tbc1d9b"	0.01	0.140196078431373	0.1625	0.287719298245614
"36913"	"TBC1D9B"	0.00833333333333333	0.514705882352941	1.65	0.6
"36914"	"Tbca"	0.0516666666666667	2.19705882352941	3.975	3.49122807017544
"36915"	"TBCA"	0.2	5.17549019607843	19.05	6.78947368421053
"36916"	"Tbcb"	0.04	1.33235294117647	1.8	1.99824561403509
"36917"	"TBCB"	0.141666666666667	2.12352941176471	5.4375	2.91578947368421
"36918"	"Tbcc"	0.0116666666666667	0.299019607843137	0.4375	0.624561403508772
"36919"	"TBCC"	0.0166666666666667	0.264705882352941	0.7875	0.401754385964912
"36920"	"Tbccd1"	NA	0.0637254901960784	0.075	0.105263157894737
"36921"	"TBCCD1"	0.00333333333333333	0.0872549019607843	0.275	0.126315789473684
"36922"	"Tbcd"	NA	0.159803921568627	0.1625	0.198245614035088
"36923"	"TBCD"	0.005	0.199019607843137	0.625	0.298245614035088
"36924"	"Tbce"	NA	0.150980392156863	0.2	0.266666666666667
"36925"	"TBCE"	0.0366666666666667	0.965686274509804	2.425	1.31052631578947
"36926"	"Tbcel"	0.01	0.096078431372549	0.1875	0.140350877192982
"36927"	"TBCEL"	0.0183333333333333	0.144117647058824	0.45	0.180701754385965
"36928"	"Tbck"	0.00166666666666667	0.042156862745098	0.025	0.0912280701754386
"36929"	"TBCK"	0.00666666666666667	0.115686274509804	0.225	0.194736842105263
"36930"	"Tbk1"	0.0116666666666667	0.504901960784314	0.4875	0.801754385964912
"36931"	"TBK1"	0.0383333333333333	0.737254901960784	2.2625	0.998245614035088
"36932"	"Tbkbp1"	NA	0.00294117647058824	NA	0.00350877192982456
"36933"	"TBKBP1"	0.005	0.0401960784313726	0.15	0.0526315789473684
"36934"	"Tbl1x"	0.035	1.30882352941176	1.85	1.97719298245614
"36935"	"TBL1X"	0.0183333333333333	0.609803921568628	1.7125	0.707017543859649
"36936"	"Tbl1xr1"	0.0316666666666667	0.32156862745098	0.425	0.621052631578947
"36937"	"TBL1XR1"	0.0366666666666667	0.722549019607843	2.025	0.850877192982456
"36938"	"TBL1Y"	0.00166666666666667	NA	NA	0.00175438596491228
"36939"	"Tbl2"	NA	0.115686274509804	0.1	0.121052631578947
"36940"	"TBL2"	0.02	0.357843137254902	0.8625	0.507017543859649
"36941"	"Tbl3"	0.00166666666666667	0.312745098039216	0.525	0.421052631578947
"36942"	"TBL3"	0.00666666666666667	0.225490196078431	0.85	0.336842105263158
"36943"	"Tbp"	NA	0.185294117647059	0.275	0.242105263157895
"36944"	"TBP"	0.00833333333333333	0.409803921568627	1.0125	0.53859649122807
"36945"	"Tbpl1"	0.00666666666666667	0.366666666666667	0.525	0.519298245614035
"36946"	"TBPL1"	0.00833333333333333	0.572549019607843	1.475	0.768421052631579
"36947"	"TBPL2"	0.00333333333333333	0.00686274509803922	0.2	0.0333333333333333
"36948"	"Tbr1"	NA	0.000980392156862745	NA	0.00526315789473684
"36949"	"TBR1"	NA	0.000980392156862745	0.0125	0.00175438596491228
"36950"	"Tbrg1"	0.0816666666666667	1.62450980392157	2.225	3.24035087719298
"36951"	"TBRG1"	0.0333333333333333	0.609803921568628	1.4125	0.863157894736842
"36952"	"Tbrg4"	0.00333333333333333	0.293137254901961	0.425	0.336842105263158
"36953"	"TBRG4"	0.0116666666666667	0.42843137254902	0.95	0.601754385964912
"36954"	"TBX1"	NA	0.120588235294118	0.4875	0.159649122807018
"36955"	"Tbx10"	NA	0.000980392156862745	NA	NA
"36956"	"TBX10"	NA	NA	NA	0.00175438596491228
"36957"	"Tbx15"	0.00333333333333333	0.356862745098039	0.6	0.633333333333333
"36958"	"Tbx18"	0.00666666666666667	0.194117647058824	0.1375	0.270175438596491
"36959"	"TBX18"	0.00833333333333333	0.0931372549019608	0.275	0.142105263157895
"36960"	"TBX19"	NA	0.0127450980392157	0.025	0.012280701754386
"36961"	"Tbx2"	NA	0.00294117647058824	NA	0.00701754385964912
"36962"	"TBX2"	0.005	0.0294117647058824	0.1625	0.0456140350877193
"36963"	"TBX20"	NA	NA	0.0125	0.00175438596491228
"36964"	"TBX21"	NA	NA	0.0125	NA
"36965"	"Tbx22"	0.00166666666666667	NA	NA	NA
"36966"	"TBX22"	NA	NA	NA	0.00175438596491228
"36967"	"Tbx3"	0.00666666666666667	0.179411764705882	0.3625	0.210526315789474
"36968"	"TBX3"	0.03	0.815686274509804	2.5	0.943859649122807
"36969"	"Tbx4"	0.00166666666666667	0.0147058823529412	0.0125	0.0228070175438597
"36970"	"TBX4"	NA	0.00294117647058824	NA	0.00175438596491228
"36971"	"TBX5"	NA	NA	NA	0.00175438596491228
"36972"	"TBX5-AS1"	NA	0.000980392156862745	NA	NA
"36973"	"Tbx6"	NA	0.000980392156862745	NA	0.00526315789473684
"36974"	"TBX6"	NA	0.0147058823529412	0.0375	0.0228070175438597
"36975"	"Tbxa2r"	NA	NA	NA	0.00175438596491228
"36976"	"TBXA2R"	0.00166666666666667	0.00392156862745098	NA	0.00350877192982456
"36977"	"Tbxas1"	NA	0.0147058823529412	0.025	0.00350877192982456
"36978"	"TBXAS1"	0.00166666666666667	0.0568627450980392	0.1	0.0456140350877193
"36979"	"Tc2n"	NA	0.00980392156862745	0.025	0.0105263157894737
"36980"	"TC2N"	0.0183333333333333	0.108823529411765	0.45	0.133333333333333
"36981"	"Tcaim"	0.01	0.0598039215686275	0.05	0.0894736842105263
"36982"	"TCAIM"	0.0133333333333333	0.602941176470588	1.475	0.692982456140351
"36983"	"Tcam1"	NA	0.000980392156862745	0.0125	0.00175438596491228
"36984"	"Tcap"	NA	0.000980392156862745	NA	NA
"36985"	"TCAP"	NA	0.00882352941176471	0.0375	0.0192982456140351
"36986"	"Tcea1"	0.0616666666666667	1.12156862745098	3.475	1.59473684210526
"36987"	"TCEA1"	0.09	1.04803921568627	4.9125	1.5
"36988"	"Tcea2"	0.00166666666666667	0.0107843137254902	0.0125	0.0385964912280702
"36989"	"TCEA2"	0.0183333333333333	0.144117647058824	0.3875	0.394736842105263
"36990"	"Tcea3"	0.005	0.0509803921568627	0.0375	0.221052631578947
"36991"	"TCEA3"	0.00333333333333333	0.00294117647058824	0.05	0.0280701754385965
"36992"	"Tceal1"	0.00666666666666667	0.0882352941176471	0.175	0.192982456140351
"36993"	"TCEAL1"	0.035	1.0843137254902	2.4125	1.44210526315789
"36994"	"TCEAL2"	0.00166666666666667	0.00588235294117647	0.05	0.0228070175438597
"36995"	"TCEAL3"	0.0333333333333333	0.0264705882352941	0.1	0.0456140350877193
"36996"	"TCEAL3-AS1"	NA	0.00196078431372549	0.0125	0.00350877192982456
"36997"	"TCEAL4"	0.223333333333333	6.09803921568627	16.7875	7.42105263157895
"36998"	"Tceal5"	0.00166666666666667	0.000980392156862745	NA	0.00350877192982456
"36999"	"TCEAL5"	0.00166666666666667	NA	NA	0.00350877192982456
"37000"	"TCEAL6"	0.00166666666666667	0.000980392156862745	0.025	0.00175438596491228
"37001"	"TCEAL7"	0.01	0.00294117647058824	0.025	0.00701754385964912
"37002"	"Tceal8"	0.025	1.98529411764706	2.7125	2.72456140350877
"37003"	"TCEAL8"	0.0466666666666667	2.47450980392157	7.425	3.48947368421053
"37004"	"Tceanc"	NA	0.0235294117647059	0.025	0.0456140350877193
"37005"	"TCEANC"	0.00166666666666667	0.0803921568627451	0.175	0.0859649122807018
"37006"	"Tceanc2"	0.0116666666666667	0.147058823529412	0.4375	0.26140350877193
"37007"	"TCEANC2"	0.00833333333333333	0.467647058823529	1.1375	0.742105263157895
"37008"	"Tceb1"	0.0383333333333333	2.18333333333333	2.7375	3.60526315789474
"37009"	"TCEB1"	0.0933333333333333	3.41372549019608	9.525	5.67368421052632
"37010"	"Tceb2"	0.125	4.17156862745098	7.1625	8.92105263157895
"37011"	"TCEB2"	0.168333333333333	5.57647058823529	15.2625	10.6368421052632
"37012"	"Tceb3"	0.005	0.454901960784314	0.8125	0.745614035087719
"37013"	"TCEB3"	0.04	1.36764705882353	4	1.98421052631579
"37014"	"TCEB3B"	0.00166666666666667	0.00294117647058824	0.05	NA
"37015"	"TCEB3CL2"	0.00166666666666667	NA	NA	NA
"37016"	"Tcerg1"	0.0616666666666667	1.32450980392157	2.15	1.42982456140351
"37017"	"TCERG1"	0.18	2.70882352941176	8.4125	3.69473684210526
"37018"	"Tcerg1l"	0.00166666666666667	NA	NA	0.00175438596491228
"37019"	"TCERG1L"	NA	0.000980392156862745	NA	NA
"37020"	"Tcf12"	0.0333333333333333	0.590196078431373	0.9125	0.750877192982456
"37021"	"TCF12"	0.0333333333333333	0.542156862745098	1.4	0.52280701754386
"37022"	"Tcf15"	NA	0.000980392156862745	0.0125	0.00701754385964912
"37023"	"Tcf19"	0.005	0.462745098039216	0.775	0.852631578947368
"37024"	"TCF19"	0.01	0.383333333333333	0.975	0.528070175438596
"37025"	"Tcf20"	0.0166666666666667	0.336274509803922	0.4625	0.319298245614035
"37026"	"TCF20"	0.015	0.197058823529412	0.7375	0.185964912280702
"37027"	"TCF21"	0.00166666666666667	0.000980392156862745	NA	NA
"37028"	"Tcf24"	0.00166666666666667	NA	NA	NA
"37029"	"TCF24"	0.00833333333333333	0.0843137254901961	0.125	0.0842105263157895
"37030"	"Tcf25"	0.126666666666667	3.07647058823529	4.6375	5.01929824561403
"37031"	"TCF25"	0.115	2.4343137254902	8.1625	2.86491228070175
"37032"	"Tcf3"	NA	0.645098039215686	0.9125	1.14912280701754
"37033"	"TCF3"	0.0316666666666667	0.419607843137255	1.3875	0.401754385964912
"37034"	"Tcf4"	0.0833333333333333	1.19901960784314	2	2.1280701754386
"37035"	"TCF4"	0.07	0.383333333333333	1.225	0.459649122807018
"37036"	"TCF7"	0.00666666666666667	0.112745098039216	0.3625	0.0859649122807018
"37037"	"Tcf7l1"	0.0116666666666667	0.170588235294118	0.3	0.384210526315789
"37038"	"TCF7L1"	0.005	0.0637254901960784	0.3125	0.0701754385964912
"37039"	"Tcf7l2"	0.02	0.473529411764706	0.925	0.626315789473684
"37040"	"TCF7L2"	0.0333333333333333	0.516666666666667	1.65	0.62280701754386
"37041"	"TCFL5"	0.00333333333333333	0.096078431372549	0.3875	0.0964912280701754
"37042"	"Tchh"	0.00333333333333333	NA	NA	NA
"37043"	"TCHH"	NA	0.00882352941176471	0.0125	0.0105263157894737
